cip13,lib_cip13,remboursement_total,rang,remboursement_cumule,part_cumulee
3400938016574,GLIMEPIRIDE TVS 1MG CPR 90,63041.8,8064,22601020089.1,99.64147967491823
3400939602905,"VALSARTAN/HCTZ TVC 160/12,5MG CPR 30",62998.54,8065,22601083087.64,99.64175741759172
3400927710780,RALOXIFENE ARW 60MG CPR 28,62969.450000000004,8066,22601146057.09,99.64203503201566
3400938178944,RISPERIDONE ARL 4MG CPR 30,62959.53,8067,22601209016.62,99.6423126027051
3400930095133,DULOXETINE EVO 60 MG GELULE 28,62947.560000000005,8068,22601271964.18,99.64259012062226
3400930099520,ETORICOXIB SDZ 60 MG CPR 28,62930.7,8069,22601334894.88,99.64286756420844
3400937205221,LISINOPRIL ZEN 20MG CPR 30,62898.98,8070,22601397793.86,99.64314486795016
3400938048452,MANIDIPINE SDZ 10MG CPR 30,62895.090000000004,8071,22601460688.95,99.64342215454197
3400927534713,"TELMISARTAN/HCTZ ACT 40MG/12,5MG CPR 90",62851.78,8072,22601523540.73,99.64369925019227
3400936717817,FLUCONAZOLE ARW 200MG GELULE 30,62816.57,8073,22601586357.3,99.64397619061171
3400930177884,GLICLAZIDE ARL LM 30MG CPR 180,62791.630000000005,8074,22601649148.93,99.64425302107776
3400939574486,FOSINOPRIL BGA 10MG CPR 30,62777.81,8075,22601711926.74,99.64452979061534
3400930157602,KIGABEQ 100MG CPR 100,62655.32,8076,22601774582.06,99.64480602012932
3400930190241,DASATINIB KRK 70MG CPR 60,62554.380000000005,8077,22601837136.44,99.64508180462747
3400922358598,ROPINIROLE EG LP 8MG CPR 28,62523.2,8078,22601899659.64,99.64535745166188
3400933603601,CEFPODOXIME ZTV ENF/NR 40MG/5ML 50ML 1,62520.29,8079,22601962179.93,99.64563308586692
3400938289237,FEXOFENADINE BGA 120MG CPR 15,62495.54,8080,22602024675.47,99.64590861095624
3400937867979,LAMOTRIGINE EG 200MG CPR DISP 30,62490.35,8081,22602087165.82,99.64618411316431
3400938573626,"FOSINOPRIL HCTZ VTS 20/12,5MG CPR 30",62487.81,8082,22602149653.63,99.64645960417425
3400930095294,ETORICOXIB ARW 60 MG CPR 28,62476.81,8083,22602212130.44,99.6467350466883
3400930058824,ZONISAMIDE VTS 50 MG GELULE 14,62441.31,8084,22602274571.75,99.64701033269296
3400937153720,"ZESTORETIC 20MG/12,5MG CPR 30",62352.32,8085,22602336924.07,99.64728522636597
3400930203965,LYUMJEV 300UI KWIKPEN CART 5,62301.2,8086,22602399225.27,99.6475598946654
3400938308600,HELICOBACTER TEST INFAI 45MG PDR 1,62270.02,8087,22602461495.29,99.64783442550109
3400930117378,"ENTECAVIR EVO 0,5 MG CPR 30",62227.71,8088,22602523723,99.64810876980398
3400927481390,ESOMEPRAZOLE TVC 20MG GELULE 7,62221.9,8089,22602585944.9,99.64838308849225
3400932026555,"PARLODEL 2,5MG CPR 30",62178.07,8090,22602648122.97,99.64865721394649
3400937683975,"MOXONIDINE EG 0,4MG CPR 90",62127.92,8091,22602710250.89,99.64893111830361
3400935858054,"VIVELLEDOT 37,5 MICROG/24H DISP 8",62095.32,8092,22602772346.21,99.64920487893659
3400930246993,AMOXICILLINE CRT 500MG GELULE 12,62090.08,8093,22602834436.29,99.64947861646792
3400936682245,"VOLTARENOPHTABAK 0,1% COLLY FL 10ML 1",62058.619999999995,8094,22602896494.91,99.649752215301
3400939602325,"VALSARTAN/HCTZ TVC 80/12,5MG CPR 90",61969.11,8095,22602958464.02,99.65002541950994
3400939526690,FLUCONAZOLE CRT 100MG GELULE 7,61854.97,8096,22603020318.99,99.65029812050804
3400927406461,VASTEN 20 MG CPR 28,61850.01,8097,22603082169,99.65057079963888
3400938500417,MYCOPHENOLATE TVC 250MG GELULE 100,61837.51,8098,22603144006.51,99.65084342366079
3400937874205,SPIRONOLACTONE ALTIZIDE ZEN CPR 90,61761.92,8099,22603205768.43,99.65111571442785
3400930205631,FLUCONAZOLE ARL 50MG GELULE 7,61752.02,8100,22603267520.45,99.65138796154862
3400927922640,NICOPASS CITRON 2MG SS GOMME 96,61741.26,8101,22603329261.71,99.65166016123159
3400941979910,TELMISARTAN CRT 80MG CPR 90,61727.880000000005,8102,22603390989.59,99.65193230192597
3400949311903,VALSARTAN ZEN 80MG CPR 90,61559.3,8103,22603452548.89,99.65220369939898
3400930170335,EZETIMIBE ALM 10MG CPR 28,61547.67,8104,22603514096.56,99.652475045598635
3400930176061,PREMINOR 5MG/10MG GELULE 30,61511.38,8105,22603575607.94,99.65274623180596
3400939028262,"BENAZEPRIL HCTZ EG 10/12,5MG CPR 90",61486,8106,22603637093.94,99.65301730612009
3400935712004,TICLOPIDINE ARW 250MG CPR 30,61455.2,8107,22603698549.14,99.65328824464578
3400928099723,TUBERSOL INJ FL10DOS 10,61431.82,8108,22603759980.96,99.65355908009566
3400935111784,SILKIS 3MICROG/G POMMADE 100G 1,61414.46,8109,22603821395.42,99.65382983901026
3400933276874,OPTIRAY 350 SOL INJ FV 100ML 1,61380.46,8110,22603882775.88,99.6541004480285
3400927482052,GABAPENTINE PFZ 300MG GELULE 90,61373.33,8111,22603944149.21,99.65437102561259
3400927452826,TELMISARTAN/HCTZ GNR 80MG/25MG CPR 90,61280.85,8112,22604005430.06,99.65464119547863
3400930204818,CINACALCET ACP 30MG CPR 28,61239.47,8113,22604066669.53,99.65491118291199
3400930227121,ENALAPRIL/LER ZEN 20MG/20MG CP 30,61234.85,8114,22604127904.38,99.6551811499771
3400921785296,IRBESARTAN HCTZ CRT 300/25MG CPR 30,61214.74,8115,22604189119.12,99.6554510283829
3400930167106,TIOTROPIUM VIATRI 18 MCG PDR INH GEL 30,61134.79,8116,22604250253.91,99.65572055431188
3400935002815,"NEORECORMON 2000UI/0,3ML SOL INJ SER 6",61104.9,8117,22604311358.81,99.65598994846434
3400938831290,METFORMINE ZYF 850MG CPR 30,61040.62,8118,22604372399.43,99.65625905922451
3400937472838,GLIMEPIRIDE EG 3MG CPR 30,61039.51,8119,22604433438.94,99.65652816509102
3400927711961,IRBESARTAN EVO 75 MG CPR PELL 90,60995.49,8120,22604494434.43,99.65679707688585
3400932197569,"PHOSPHALUGEL 12,38G SUSP BUV SACHET 26",60973.67,8121,22604555408.1,99.65706589248249
3400938551853,AMOXICILLINE SUN 500MG GELULE 12,60936.65,8122,22604616344.75,99.65733454486848
3400938980363,DICLOFENAC ZEN 1% GEL TUBE 50G 1,60895.9,8123,22604677240.65,99.65760301759927
3400931443728,"FLUDEX 2,5MG CPR 30",60857.1,8124,22604738097.75,99.65787131927189
3400933752903,GLUCOR 50MG CPR 90,60848.06,8125,22604798945.81,99.65813958108971
3400949157365,"VALSARTAN/HCTZ SDZ 160/12,5MG CPR 30",60783.229999999996,8126,22604859729.04,99.65840755709047
3400933776794,XENETIX 300 SOL INJ FL 20ML 1,60731.67,8127,22604920460.71,99.65867530577782
3400937928007,AMLODIPINE ZYD 10MG GELULE 30,60699.48,8128,22604981160.19,99.65894291254862
3400930192214,ABACAVIR ARW 300MG CPR 60,60663.11,8129,22605041823.3,99.65921035897442
3400930181485,SILODOSINE SDZ 8MG GELULE 30,60646.7,8130,22605102470,99.65947773305318
3400939600024,FLUVASTATINE ACT 40MG GELULE 90,60625.55,8131,22605163095.55,99.65974501388759
3400930135990,AMLODIPINE/VALSART CRT 5MG/80MG CP 90,60614.68,8132,22605223710.23,99.66001224679927
3400930035757,LEVOCETIRIZINE CRT 5 MG CPR 28,60613.89,8133,22605284324.12,99.66027947622806
3400934827266,EVISTA 60MG CPR 28,60591.7,8134,22605344915.82,99.66054660782744
3400937296069,ALDACTONE 75MG CPR 90,60524.99,8135,22605405440.81,99.66081344532137
3400938510232,FENTANYL ZEN 100MICROG/H DISP TRANSD 5,60482.01,8136,22605465922.82,99.66108009332869
3400930020784,PARACETAMOL VIATRIS 500MG CPR 16,60452.93,8137,22605526375.75,99.66134661313055
3400927603471,ECOBEC 250MICROG SOL INHAL S/P 1,60417.99,8138,22605586793.74,99.66161297889187
3400930090114,PRAVASTATINE CRT 10MG CPR SECABLE 28,60358.56,8139,22605647152.3,99.66187908264318
3400930082539,ROPINIROLE VIATRIS LP 2MG CPR 28,60293.03,8140,22605707445.33,99.66214489749136
3400937871761,LAMOTRIGINE EG 25MG CPR DISP 30,60268.51,8141,22605767713.84,99.66241060423779
3400932999101,ZESTRIL 5 MG CPR 28,60215.29,8142,22605827929.13,99.66267607635237
3400930109670,BETNESOL 4 MG SOL INJ 3,60172.44,8143,22605888101.57,99.66294135955346
3400927673849,"IRBESARTAN HCTZ EVP 150/12,5MG CPR 90",60152.99,8144,22605948254.56,99.66320655700504
3400930101001,ENTECAVIR TEVA 1 MG CPR 30,60131.39,8145,22606008385.95,99.66347165922834
3400934127373,"TIMOLOL NOV 0,50% COLLYRE FL 5ML 1",60111.42,8146,22606068497.37,99.66373667340957
3400930173909,"ORENCIA 87,5 MG SOL INJ 4",60095.12,8147,22606128592.49,99.66400161572876
3400932598335,ZYLORIC 100 MG CPR 28,60019.06,8148,22606188611.55,99.66426622272098
3400939893365,"BISOPROLOL HCTZ ZEN 2,5/6,25MG CPR 90",59951.9,8149,22606248563.45,99.66453053362385
3400938509861,FENTANYL ZEN 75MICROG/H DISP TRANSD 5,59945.810000000005,8150,22606308509.26,99.66479481767762
3400939273648,LOSARTAN HCTZ SDZ 100/25MG CPR 90,59928.16,8151,22606368437.42,99.66505902391756
3400930148464,EVEROLIMUS EG 10 MG CPR 30,59897.44,8152,22606428334.86,99.66532309472174
3400937156103,"CIBADREX 10MG/12,5MG CPR 90",59865.270000000004,8153,22606488200.13,99.66558702369754
3400930068144,ROSUVASTATINE ZDF 5MG CPR 30,59857.26,8154,22606548057.39,99.6658509173595
3400930039366,"LEVOD/C/E ARW 150/37,5/200MG CPR 100",59821.72,8155,22606607879.11,99.66611465433573
3400936119970,INSULATARD INNOLET 300 UI INJ STY 5,59760.5,8156,22606667639.61,99.66637812141033
3400935556035,MOLSIDOMINE EG 4MG CPR 30,59704.35,8157,22606727343.96,99.66664134093554
3400935948854,"AMOX/AC CLAV ALM 100MG/12,5MG/ML ENF 1",59699.26,8158,22606787043.22,99.66690453802039
3400936650657,LISINOPRIL TVC 5MG CPR 28,59691.35,8159,22606846734.57,99.66716770023227
3400937490757,SILODYX 4MG GELULE 30,59677.62,8160,22606906412.19,99.66743080191249
3400941529597,"CARVEDILOL TVC 12,5MG CPR 28",59649.87,8161,22606966062.06,99.66769378125086
3400935845917,ADVILMED 100MG CPR ENR 30,59535.87,8162,22607025597.93,99.6679562579956
3400927687976,"BISOPROLOL KRK 2,5MG CPR 30",59524.76,8163,22607085122.69,99.66821868575948
3400937455749,PRAVASTATINE ZYD 20MG CPR 84,59520.92,8164,22607144643.61,99.66848109659391
3400930126929,GLATIRAMER VIATRIS 40 MG SOL INJ SER 12,59497.82,8165,22607204141.43,99.668743405587
3400937977203,AMLODIPINE ALM 10MG GELULE 90,59496.74,8166,22607263638.17,99.66900570981865
3400938215137,"BINOCRIT 3000UI/0,3ML SOL INJ SER 6",59489.090000000004,8167,22607323127.26,99.66926798032364
3400926615277,MYCOSKIN 1% CREME 1,59478.2,8168,22607382605.46,99.66953020281773
3400930112045,PANTOPRAZOLE ARG 20 MG CPR 14,59446.53,8169,22607442051.99,99.66979228568778
3400930061411,METFORMINE ARL 1000MG CPR 90,59412.57,8170,22607501464.56,99.6700542188378
3400938291247,FEXOFENADINE VIATRIS 120MG CPR 15,59357.63,8171,22607560822.19,99.67031590977298
3400949730827,"PERINDOPRIL INDAP EG 4/1,25MG CPR 30",59346.15,8172,22607620168.34,99.67057755009611
3400937152600,ODRIK 2MG GELULE 90,59285.31,8173,22607679453.65,99.67083892219296
3400930012130,RETACRIT 5000 UI SOL INJ SER + D 6,59273.5,8174,22607738727.15,99.67110024222285
3400936146426,ACEBUTOLOL TVC 400MG CPR 30,59238.03,8175,22607797965.18,99.6713614058756
3400930246528,ULIPRISTAL ACETATE BGA 30MG CPR 1,59232.65,8176,22607857197.83,99.67162254580946
3400934827617,CONTRAMAL LP 100MG CPR 30,59228.31,8177,22607916426.14,99.67188366660947
3400941759086,MANIDIPINE ZEN 20MG CPR 90,59205.66,8178,22607975631.8,99.67214468755208
3400937455688,PRAVASTATINE ZYD 20MG CPR 28,59163.31,8179,22608034795.11,99.67240552178556
3400937663984,IBUPROFENE ALM 400MG CPR PELL 20,59157.18,8180,22608093952.29,99.67266632899361
3400936284890,"CEFTRIAXONE SUN 1G/3,5ML PDR INJ IM 1",59154.67,8181,22608153106.96,99.67292712513579
3400930176979,SOTALOL ARL 160MG CPR 30,59133.33,8182,22608212240.29,99.67318782719597
3400932852048,LODINE 200MG CPR 30,59039.29,8183,22608271279.58,99.6734481146605
3400949218899,"BISOPROLOL SUN 1,25MG CPR 30",59035.88,8184,22608330315.46,99.67370838709128
3400930237663,PIPER/TAZOB ARW 4 G/500 MG PDR INJ 1,59020.18,8185,22608389335.64,99.67396859030524
3400932681921,OMNIPAQUE 350MG SOL INJ FV 20ML 1,58970.65,8186,22608448306.29,99.6742285751555
3400938980943,"GLIBENCLAMIDE ARW 2,5MG CPR 60",58951,8187,22608507257.29,99.67448847337448
3400936889422,GABAPENTINE EVO 400MG GELULE 90,58909.75,8188,22608566167.04,99.67474818973393
3400927328428,BETAXOLOL EG 20MG CPR 30,58904.21,8189,22608625071.25,99.67500788166907
3400939069593,PARACETAMOL BGA 500MG PDR ORALE SACH 12,58895.9,8190,22608683967.15,99.67526753696781
3400937077637,"TAMSULOSINE ALM LP 0,4MG GELULE 30",58871.22,8191,22608742838.37,99.67552708345941
3400936724679,CIPROFLOXACINE TVC 250MG CPR 12,58837.88,8192,22608801676.25,99.67578648296444
3400927713972,"BROMAZEPAM ARW 1,5MG CPR 120",58827.68,8193,22608860503.93,99.67604583750057
3400949000913,GRANOCYTE 34 MUI INJ SER AIP BBF 2 1,58796.5,8194,22608919300.43,99.67630505457292
3400937558747,RILMENIDINE ZYD 1MG CPR 90,58788.43,8195,22608978088.86,99.67656423606694
3400930072899,DULOXETINE BGA 30MG GELULE 28,58762.04,8196,22609036850.9,99.67682330121494
3400934733604,FRAXODI 19 000UI AXA/1ML SOL INJ 10,58754.91,8197,22609095605.81,99.67708233492878
3400930128220,ENALAPRIL/LER CRT 20MG/10MG CPR 90,58746.07,8198,22609154351.88,99.6773413296696
3400941619410,"LATANOPROST EG 0,005% COLLYRE 1",58704.05,8199,22609213055.93,99.67760013915616
3400937842846,GLICLAZIDE BGA 80MG CPR 180,58671.28,8200,22609271727.21,99.67785880416908
3400931895930,ARTANE 4 MG/ML SOL BUV FL 30ML 1,58598.89,8201,22609330326.1,99.67811715003505
3400934291234,MORPHINE CHL LAV 10MG/ML 5ML 10,58597.57,8202,22609388923.67,99.67837549008152
3400930071878,METFORMINE MYP 850MG CPR 30,58582.34,8203,22609447506.01,99.67863376298325
3400949311781,VALSARTAN ZEN 80MG CPR 30,58580.96,8204,22609506086.97,99.67889202980096
3400937334471,RAMIPRIL ALM 5 MG CPR 30,58548.09,8205,22609564635.06,99.67915015170416
3400934566578,CARTREX 100MG CPR 30,58535.18,8206,22609623170.24,99.67940821669085
3400926903169,NICOTINE EG 4MG GOMME MENT SS SUCRE 108,58512.31,8207,22609681682.55,99.67966618085018
3400938844597,CYPROTERONE ARW 100MG CPR 60,58490.159999999996,8208,22609740172.71,99.67992404735647
3400934718816,COLOKIT CPR 32,58489.37,8209,22609798662.08,99.68018191037987
3400930096819,BRIMONIDINE/TIM EG 2MG/5MG/ML COLLYR 1,58463.57,8210,22609857125.65,99.6804396596584
3400930156773,NEBIVOLOL/ HYD CRT 5MG/25MG CPR 90,58454.53,8211,22609915580.18,99.68069736908213
3400936393172,AMISULPRIDE MYL 200MG CPR 60,58387.46,8212,22609973967.64,99.68095478281327
3400930222676,SUNITINIB ZEN 50 MG GELULE 28,58377.41,8213,22610032345.05,99.68121215223682
3400930072905,DULOXETINE BGA 60MG GELULE 28,58255.22,8214,22610090600.27,99.68146898295936
3400935585530,LAMISIL 1% SOL FL PULV 15ML 1,58254.53,8215,22610148854.8,99.68172581063988
3400930095874,REPAGLINIDE EG 2MG CPR 270,58210.3,8216,22610207065.1,99.6819824433229
3400936685666,AMAREL 2MG CPR 90,58186,8217,22610265251.1,99.6822389688741
3400930130872,NPLATE 125 MCG PDR SOL INJ 1,58161.579999999994,8218,22610323412.68,99.68249538676449
3400936681644,"LISINOPRIL HCTZ TVC 20/12,5MG CPR 28",58047.19,8219,22610381459.87,99.68275130034182
3400930133484,FEBUXOSTAT ALMUS 80MG CPR 28,58022.87,8220,22610439482.74,99.6830071066992
3400930073841,ROSUVASTATINE ALM 10MG CPR 30,58013.75,8221,22610497496.49,99.68326287284907
3400930043578,ARIPIPRAZOLE SDZ 15 MG CPR ORODISP 28,58004.479999999996,8222,22610555500.97,99.68351859813015
3400930218402,PERINDOPRIL AMLO ARW 4/10 CPR 30,57995.72,8223,22610613496.69,99.68377428479087
3400930142745,PERINDOPRIL AMLO HCS 8/5MG CPR 90,57963.51,8224,22610671460.2,99.68402982944686
3400927809187,ESCITALOPRAM KRK 10MG CPR 28,57931.71,8225,22610729391.91,99.68428523390567
3400930094891,ELETRIPTAN ZEN 20MG CPR 6,57926.68,8226,22610787318.59,99.68454061618864
3400934610554,FEMSEPT 100 MICROG/24H DISP 4,57913.06,8227,22610845231.65,99.68479593842491
3400926992576,ISENTRESS 100MG CPR 60,57847.229999999996,8228,22610903078.88,99.6850509704354
3400930181256,BICALUTAMIDE CRP 50MG CPR 30,57802.32,8229,22610960881.2,99.68530580445044
3400941758775,MANIDIPINE ZEN 20MG CPR 30,57756.29,8230,22611018637.49,99.68556043553228
3400949820528,"VALSARTAN/HCTZ EG 160/12,5MG CPR 30",57648.36,8231,22611076285.85,99.68581459078139
3400930203569,TILLHEPO 500 MG GELULE 100,57555.74,8232,22611133841.59,99.68606833769526
3400927441189,"IRBESARTAN HCTZ ARW 150/12,5MG CPR 30",57544.95,8233,22611191386.54,99.68632203703905
3400937294409,"LISINOPRIL HCTZ SDZ 20/12,5MG CPR 90",57527.26,8234,22611248913.8,99.68657565839266
3400941598555,PRAVASTATINE ALS 20MG CPR 84,57474,8235,22611306387.8,99.68682904493807
3400949175345,RISPERIDONE SDZ 4MG CPR DISP 28,57463.93,8236,22611363851.73,99.68708238708768
3400949290468,RISPERIDONE EG 1MG CPR DISP 28,57408.77,8237,22611421260.5,99.68733548605255
3400930224632,ATORVASTATINE BGA 20 MG CPR 30,57361.270000000004,8238,22611478621.77,99.68758837560338
3400930220368,LANTHANE MYLAN 500 MG CPR CROQUER 90,57352.87,8239,22611535974.64,99.687841228121
3400936049222,"SODIUM CHL BBM 0,9% INJ PE 1L 1",57286.29,8240,22611593260.93,99.68809378710631
3400938675962,"RAMIPRIL ALM 2,5MG CPR 90",57270.71,8241,22611650531.64,99.68834627740382
3400930152621,"EVEROLIMUS ARW 2,5MG CPR 30",57269.7,8242,22611707801.34,99.68859876324854
3400930064641,SERTRALINE BGA 50MG GELULE 28,57268.09,8243,22611765069.43,99.68885124199522
3400935125392,ALDACTONE 50MG CPR 30,57182.91,8244,22611822252.34,99.68910334520746
3400930105115,ESCITALOPRAM VIATRIS 15MG CPR 28,57139.97,8245,22611879392.31,99.68935525910946
3400930174807,OLIMEL N12E EMULS INJ POC 650ML 10,57110.64,8246,22611936502.95,99.68960704370379
3400935537393,LIPANTHYL 160MG CPR 30,57075.22,8247,22611993578.17,99.6898586721414
3400930234303,DEFERASIROX BGA 90 MG CPR 30,57066.86,8248,22612050645.03,99.69011026372215
3400926888398,LOSARTAN HCTZ KRK 100/25MG CPR 90,56994.15,8249,22612107639.18,99.69036153474516
3400930656617,MELADININE 10MG CPR 30,56770.1,8250,22612164409.28,99.69061181799533
3400930088661,AMLODIPINE/VALSART ZEN 5MG/80MG CP 30,56736.63,8251,22612221145.91,99.6908619536858
3400927989995,AMOROLFINE CRT 5% VERNIS MED 20SP 1,56734.96,8252,22612277880.87,99.69111208201369
3400949246816,"OXOMEMAZINE ZTV 0,33MG/ML SIROP 1",56732.08,8253,22612334612.95,99.6913621976445
3400927501944,LAMIVUDINE SDZ 300MG CPR 30,56727.09,8254,22612391340.04,99.6916122912758
3400934507328,"PERINDOPRIL INDAP ARL 4MG/1,25MG CPR 30",56695.7,8255,22612448035.74,99.69186224651752
3400934628245,"REPAGLINIDE TVC 0,5 MG CPR 90",56681.5,8256,22612504717.24,99.692112139155455
3400936648296,SIMVASTATINE EVO 20MG CPR 28,56644.23,8257,22612561361.47,99.69236186748054
3400935949974,ACEBUTOLOL CRT 200MG CPR 30,56622.07,8258,22612617983.54,99.69261149810849
3400937928175,AMLODIPINE ZYD 10MG GELULE 90,56617.28,8259,22612674600.82,99.69286110761868
3400939076287,ALFUZOSINE SUN LP 10MG CPR 30,56575.22,8260,22612731176.04,99.69311053169828
3400935067050,BETAHISTINE BGA 8MG CPR 30,56503.33,8261,22612787679.37,99.69335963883528
3400930159101,IZILOX 400MG CPR 7,56488.7,8262,22612844168.07,99.69360868147277
3400930046258,BISOPROLOL CRT 10 MG CPR 30,56486.2,8263,22612900654.27,99.69385771308848
3400930230213,"ZOPICLONE CRP 7,5MG CPR 14",56476.11,8264,22612957130.38,99.69410670022023
3400937228633,ZANIDIP 20MG CPR 30,56439.03,8265,22613013569.41,99.6943555238768
3400930158623,EZETIMIBE/SIMVAST ZYD 10MG/20MG CPR 90,56368.64,8266,22613069938.05,99.69460403720383
3400922104638,"CANDESARTAN/HCTZ EGL 8/12,5 CPR 30",56328.77,8267,22613126266.82,99.69485237475536
3400939889115,FOSFOMYCINE CRST 3G GRANULES SACHET 1,56325.44,8268,22613182592.26,99.69510069762586
3400933302061,PROFENID 100MG CPR 30,56318.479999999996,8269,22613238910.74,99.69534898981172
3400930169186,ALEND AC / D3 VTS 70 MG/ 2800 UI CPR 12,56312.74,8270,22613295223.48,99.69559725669153
3400938870381,"BUPRENORPHINE TVC 0,4MG CPR 7",56301.560000000005,8271,22613351525.04,99.6958454742819
3400930181645,OMEPRAZOLE ZTL 20MG GELULE 7,56299.99,8272,22613407825.03,99.69609368495057
3400936054363,"BISOPROLOL HCTZ ARW 5/6,25MG CPR 30",56295.8,8273,22613464120.83,99.69634187714675
3400937814522,FLUCONAZOLE ZEN 50MG/5ML PDR ORALE 1,56272.32,8274,22613520393.15,99.69658996582626
3400930050415,RASAGILINE ZYD 1MG CPR 30,56180.04,8275,22613576573.19,99.69683764766944
3400932332427,ALFATIL 125MG/5ML PDR ORALE FL 1,56140.25,8276,22613632713.44,99.69708515408983
3400927559556,"TELMISARTAN/HCTZ ZEN 40MG/12,5MG CPR 90",56109.1,8277,22613688822.54,99.69733252317873
3400933349776,OMNIPAQUE 350MG SOL INJ FP 50ML NEC 1,56065.97,8278,22613744888.51,99.69757970211968
3400930013847,THYROFIX 100 MICROG CPR 30,55962.22,8279,22613800850.73,99.69782642365634
3400932043354,"DERMOVAL 0,05% CR TB15G 1",55955.31,8280,22613856806.04,99.69807311472879
3400933876203,DICETEL 100MG CPR 30,55954.34,8281,22613912760.38,99.69831980152478
3400932059324,NOLVADEX 10 MG CPR 30,55925.27,8282,22613968685.65,99.6985663601594
3400935318381,OMNIPAQUE 350MG SOL INJ FP 200ML 1,55857.11,8283,22614024542.76,99.69881261829592
3400930220399,LANTHANE MYLAN 750 MG CPR CROQUER 90,55744.69,8284,22614080287.45,99.6990583808046
3400949129102,TRIMEBUTINE ZYD 200MG CPR 30,55673.01,8285,22614135960.46,99.69930382729649
3400930142141,EFAVIR/EMTR/TENO KRK 600/200/245 CPR 30,55661.37,8286,22614191621.83,99.69954922247095
3400937480642,GLIMEPIRIDE SDZ 1MG CPR 30,55658.159999999996,8287,22614247279.99,99.69979460349343
3400949877539,DORZOLAMIDE EG 2% COLLYRE 5ML 1,55652.68,8288,22614302932.67,99.70003996035612
3400938733327,CEFPODOXIME TVC ENF/NR 40MG/5ML 50ML 1,55612.74,8289,22614358545.41,99.70028514113471
3400937360906,LISINOPRIL ZEN 20MG CPR 90,55608.93,8290,22614414154.34,99.7005303051161
3400930071007,"CARVEDILOL ARW 6,25 MG CPR 28",55567.11,8291,22614469721.45,99.70077528472498
3400930169452,GABAPENTINE VIATRIS 600MG CPR 90,55566.64,8292,22614525288.09,99.70102026226176
3400935436818,CELEBREX 100MG GELULE 30,55555.61,8293,22614580843.7,99.7012651911704
3400930226872,SIMVASTATINE VTS 20 MG CPR 28,55514.79,8294,22614636358.49,99.70150994011526
3400930129197,ARIPIPRAZOLE EVO 5 MG CPR 28,55472.28,8295,22614691830.77,99.7017545016456
3400930166307,EZETIMIBE/SIMVAST KRK 10MG/40MG CPR 90,55459.880000000005,8296,22614747290.65,99.70199900850785
3400930088074,IVABRADINE EG 7.5 MG CPR 56,55458.5,8297,22614802749.15,99.70224350928608
3400932207718,SECTRAL 400MG CPR 30,55458.18,8298,22614858207.33,99.70248800865352
3400933761318,RULID 150MG AD CPR 16,55455.03,8299,22614913662.36,99.7027324941335
3400936075993,ALKERAN 2MG CPR 50,55441.5,8300,22614969103.86,99.70297691996356
3400935624482,MEBEVERINE ZYD 200MG CPR 30,55423.58,8301,22615024527.44,99.70322126678943
3400939586373,FOSINOPRIL BGA 10MG CPR 90,55408.97,8302,22615079936.41,99.70346554920395
3400937446693,GABAPENTINE EVO 100MG GELULE 90,55366.26,8303,22615135302.67,99.7037096433222
3400949275731,ANASTROZOLE EVO 1MG CPR 30,55346.28,8304,22615190648.95,99.70395364935433
3400930073964,EZETIMIBE ALT 10MG CPR 30,55317.52,8305,22615245966.47,99.70419752859178
3400930142257,ERLOTINIB SDZ 25MG CPR 30,55283.44,8306,22615301249.91,99.70444125758017
3400935561817,SERTRALINE PFZ 25MG GELULE 7,55262.95,8307,22615356512.86,99.70468489623397
3400930021910,EPLERENONE ZEN 50MG CPR 90,55246.29,8308,22615411759.15,99.70492846143858
3400930229750,RISPERIDONE ZEN 1MG CPR 60,55196.36,8309,22615466955.51,99.70517180651596
3400932862092,GARDENAL 40 MG PDR ET SOL INJ 1,55174.560000000005,8310,22615522130.07,99.70541505548339
3400930118757,"ENTECAVIR ACC 0,5 MG CPR 30",55155.520000000004,8311,22615577285.59,99.70565822050882
3400930244937,"ENOXAPARINE BGA 8 000 UI/0,8 ML INJ 10",55026.36,8312,22615632311.95,99.7059008161045
3400930095324,EZETIMIBE/SIMVAST EVO 10MG/20MG CPR 30,55016.33,8313,22615687328.28,99.70614336748076
3400937732406,ECONAZOLE VIATRIS 1% SOL FL 1,54930.53,8314,22615742258.81,99.7063855405892
3400938652840,MATRIFEN 100MICROG/H DISP TRANSDER 5,54826.5,8315,22615797085.31,99.70662725505889
3400930207659,APREXEVO 150 MG/5MG CPR 30,54815.27,8316,22615851900.58,99.7068689200187
3400939417899,TRAMADOL ZYD LP 200MG CPR 30,54810.74,8317,22615906711.32,99.70711056500703
3400939743233,"FRAGMINE 12 500UI AXA/0,5ML SOL INJ 5",54785.77,8318,22615961497.09,99.70735209990971
3400934210389,AMAREL 2MG CPR 30,54775.32,8319,22616016272.41,99.70759358874133
3400930328972,DOGMATIL 50MG GELULE 30,54771.59,8320,22616071044,99.70783506112842
3400927731204,ELETRIPTAN QVR 40MG CPR PEL 6,54755.85,8321,22616125799.85,99.70807646412231
3400930061077,TRIMEBUTINE BGA 200 MG CPR 30,54738.09,8322,22616180537.94,99.70831778881744
3400932351176,VOLTARENE 50MG CPR 30,54622,8323,22616235159.94,99.7085586017047
3400937230414,VOLTARENE EMULGEL 1% GEL TUBE 50G 1,54606.45,8324,22616289766.39,99.70879934603644
